id,HUC2,NSE_regional,NSE_hybrid,KGE_regional,KGE_hybrid
camels_06332515,10,0.4334696469363952,-0.2570709966340443,0.4245708635137043,-0.07179174217629791
camels_06339100,10,0.32484431996906626,0.17838341435084148,0.31746224321001737,0.008797672574005322
camels_06344600,10,0.18167313433921783,0.16988222135035302,0.1355574924240054,-0.19703564089834802
camels_06350000,10,0.1160043025843388,0.241715703609249,0.01427640045845302,0.011268822457294103
camels_06352000,10,0.07291616488380859,0.35865347780924994,-0.08181402373743829,0.299735940248528
camels_06404000,10,0.7832825285520215,0.8878062852434344,0.7012217050858459,0.9246393096961242
camels_06406000,10,0.6094220897784401,0.6799166669501089,0.6543067023436904,0.7580774507961677
camels_06409000,10,-0.6591698890009288,0.42888082545817185,0.48101628685104136,0.6895923900008325
camels_06431500,10,0.277068021183674,0.3752073622237935,0.2887239369488581,0.3483507168609079
camels_06447500,10,-0.018523614110374398,0.5720499915706962,0.1180559279145128,0.6710792395823884
camels_06470800,10,0.43797781281999326,0.44251660104692525,0.4154108453008635,0.41977468339147894
camels_06477500,10,0.684370109383003,0.49875348115228646,0.7345131365903776,0.46898490094443934
camels_06479215,10,-0.29471958387127506,0.3868514212992872,0.5299627546162549,0.6625373490173327
camels_06479438,10,0.5132399210852283,0.3634118733281182,0.6599197270966484,0.5752553637292528
camels_06601000,10,-0.8934994998758006,-0.653812731279479,-0.10152264456522486,0.00496702797898918
camels_06622700,10,0.8279293326483351,0.8519519660332588,0.794684097985042,0.8451769509063147
camels_06623800,10,0.9309790475142444,0.927273152773017,0.8739078884219512,0.8782789707975388
camels_06632400,10,0.9160136088866401,0.8901389038358041,0.8558680300555461,0.8569432999516753
camels_06803510,10,0.6550718513250781,0.7422785615923623,0.8294478914345045,0.8187520996747069
camels_06803530,10,0.8613065478607909,0.8143480426002228,0.8453304011264655,0.7714928542233062
camels_06814000,10,0.6417239244664658,0.6883264014034233,0.6643287067439247,0.727804097368216
camels_06847900,10,-4.509322522723709,0.1487675432281098,-3.444318115107621,0.15924592867933618
